
In IN ucf 1 B-PP
early JJ lc 0 B-NP
trading NN lc 0 I-NP
in IN lc 0 B-PP
Hong NNP ucf 1 B-NP
Kong NNP ucf 1 I-NP
Monday NNP ucf 1 B-NP
, , punc 0 O
gold NN lc 0 B-NP
was VBD lc 0 B-VP
quoted VBN lc 0 I-VP
at IN lc 0 B-PP
$ $ num 0 B-NP
366.50 CD num 0 I-NP
an DT lc 0 B-NP
ounce NN lc 0 I-NP
. . punc 0 O

East NNP ucf 1 B-NP
Rock NNP ucf 1 I-NP
Partners NNP ucf 1 I-NP
Limited NNP ucf 1 I-NP
Partnership NNP ucf 1 I-NP
said VBD lc 0 B-VP
it PRP lc 0 B-NP
proposed VBD lc 0 B-VP
to TO lc 0 I-VP
acquire VB lc 0 I-VP
A.P. NNP unknown 1 B-NP
Green NNP ucf 1 I-NP
Industries NNP ucf 1 I-NP
Inc. NNP unknown 1 I-NP
for IN lc 0 B-PP
$ $ num 0 B-NP
40 CD num 0 I-NP
a DT lc 0 B-NP
share NN lc 0 I-NP
. . punc 0 O

In IN ucf 1 B-PP
an DT lc 0 B-NP
Oct. NNP unknown 1 I-NP
19 CD num 0 I-NP
letter NN lc 0 I-NP
to TO lc 0 B-PP
A.P. NNP unknown 1 B-NP
Green NNP ucf 1 I-NP
's POS lc 0 B-NP
board NN lc 0 I-NP
, , punc 0 O
East NNP ucf 1 B-NP
Rock NNP ucf 1 I-NP
said VBD lc 0 B-VP
the DT lc 0 B-NP
offer NN lc 0 I-NP
is VBZ lc 0 B-VP
subject NN lc 0 B-ADJP
to TO lc 0 B-PP
the DT lc 0 B-NP
signing NN lc 0 I-NP
of IN lc 0 B-PP
a DT lc 0 B-NP
merger NN lc 0 I-NP
agreement NN lc 0 I-NP
by IN lc 0 B-PP
no DT lc 0 B-ADVP
later RB lc 0 I-ADVP
than IN lc 0 B-PP
Oct. NNP unknown 1 B-NP
31 CD num 0 I-NP
. . punc 0 O

The DT ucf 1 B-NP
letter NN lc 0 I-NP
, , punc 0 O
attached VBN lc 0 B-VP
to TO lc 0 B-PP
a DT lc 0 B-NP
filing NN lc 0 I-NP
with IN lc 0 B-PP
the DT lc 0 B-NP
Securities NNP ucf 1 I-NP
and CC lc 0 I-NP
Exchange NNP ucf 1 I-NP
Commission NNP ucf 1 I-NP
, , punc 0 O
said VBD lc 0 B-VP
the DT lc 0 B-NP
approval NN lc 0 I-NP
is VBZ lc 0 B-VP
also RB lc 0 B-ADVP
contingent JJ lc 0 B-ADJP
upon IN lc 0 B-PP
obtaining VBG lc 0 B-VP
satisfactory JJ lc 0 B-NP
financing NN lc 0 I-NP
. . punc 0 O

An DT ucf 1 B-NP
A.P. NNP unknown 1 I-NP
Green NNP ucf 1 I-NP
official NN lc 0 I-NP
declined VBD lc 0 B-VP
to TO lc 0 I-VP
comment VB lc 0 I-VP
on IN lc 0 B-PP
the DT lc 0 B-NP
filing NN lc 0 I-NP
. . punc 0 O

The DT ucf 1 B-NP
$ $ num 0 I-NP
40-a-share JJ lc 0 I-NP
proposal NN lc 0 I-NP
values VBZ lc 0 B-VP
the DT lc 0 B-NP
company NN lc 0 I-NP
at IN lc 0 B-PP
about RB lc 0 B-NP
$ $ num 0 I-NP
106.6 CD num 0 I-NP
million CD lc 0 I-NP
. . punc 0 O

A.P. NNP unknown 1 B-NP
Green NNP ucf 1 I-NP
currently RB lc 0 B-ADVP
has VBZ lc 0 B-VP
2,664,098 CD unknown 0 B-NP
shares NNS lc 0 I-NP
outstanding JJ lc 0 B-ADJP
. . punc 0 O

Its PRP$ ucf 1 B-NP
stock NN lc 0 I-NP
closed VBD lc 0 B-VP
at IN lc 0 B-PP
$ $ num 0 B-NP
38 CD num 0 I-NP
, , punc 0 O
up IN lc 0 B-ADVP
$ $ num 0 B-NP
1.875 CD num 0 I-NP
, , punc 0 O
in IN lc 0 B-PP
national JJ lc 0 B-NP
over-the-counter JJ lc 0 I-NP
trading NN lc 0 I-NP
. . punc 0 O

The DT ucf 1 B-NP
company NN lc 0 I-NP
is VBZ lc 0 B-VP
a DT lc 0 B-NP
Mexico NNP ucf 1 I-NP
, , punc 0 I-NP
Mo. NNP unknown 1 I-NP
, , punc 0 I-NP
maker NN lc 0 I-NP
of IN lc 0 B-PP
refractory JJ lc 0 B-NP
products NNS lc 0 I-NP
. . punc 0 O

East NNP ucf 1 B-NP
Rock NNP ucf 1 I-NP
also RB lc 0 B-ADVP
said VBD lc 0 B-VP
in IN lc 0 B-PP
the DT lc 0 B-NP
filing NN lc 0 I-NP
that IN lc 0 B-SBAR
it PRP lc 0 B-NP
boosted VBD lc 0 B-VP
its PRP$ lc 0 B-NP
stake NN lc 0 I-NP
in IN lc 0 B-PP
A.P. NNP unknown 1 B-NP
Green NNP ucf 1 I-NP
to TO lc 0 B-PP
8.7 CD num 0 B-NP
% NN num 0 I-NP
. . punc 0 O

It PRP ucf 1 B-NP
now RB lc 0 B-ADVP
holds VBZ lc 0 B-VP
233,000 CD unknown 0 B-NP
A.P. NNP unknown 1 I-NP
Green NNP ucf 1 I-NP
common JJ lc 0 I-NP
shares NNS lc 0 I-NP
, , punc 0 O
including VBG lc 0 B-PP
30,000 CD unknown 0 B-NP
shares NNS lc 0 I-NP
bought VBD lc 0 B-VP
last JJ lc 0 B-NP
Thursday NNP ucf 1 I-NP
for IN lc 0 B-PP
$ $ num 0 B-NP
35.50 CD num 0 I-NP
to TO lc 0 I-NP
$ $ num 0 I-NP
36.50 CD num 0 I-NP
a DT lc 0 B-NP
share NN lc 0 I-NP
. . punc 0 O

New NNP ucf 1 B-NP
York-based JJ ucf 1 I-NP
John NNP ucf 1 I-NP
Kuhns NNP ucf 1 I-NP
and CC lc 0 I-NP
Robert NNP ucf 1 I-NP
MacDonald NNP ucf 1 I-NP
control NN lc 0 B-VP
East NNP ucf 1 B-NP
Rock NNP ucf 1 I-NP
Partners NNP ucf 1 I-NP
Inc. NNP unknown 1 I-NP
, , punc 0 O
the DT lc 0 B-NP
sole JJ lc 0 I-NP
general JJ lc 0 I-NP
partner NN lc 0 I-NP
of IN lc 0 B-PP
East NNP ucf 1 B-NP
Rock NNP ucf 1 I-NP
Partners NNP ucf 1 I-NP
L.P NNP unknown 1 I-NP
. . punc 0 O

The DT ucf 1 B-NP
sole JJ lc 0 I-NP
limited JJ lc 0 I-NP
partner NN lc 0 I-NP
of IN lc 0 B-PP
the DT lc 0 B-NP
partnership NN lc 0 I-NP
is VBZ lc 0 B-VP
Westwood NNP ucf 1 B-NP
Brick NNP ucf 1 I-NP
Lime NNP ucf 1 I-NP
Inc. NNP unknown 1 I-NP
, , punc 0 O
an DT lc 0 B-NP
indirect JJ lc 0 I-NP
subsidiary NN lc 0 I-NP
of IN lc 0 B-PP
Westwood NNP ucf 1 B-NP
Group NNP ucf 1 I-NP
Inc NNP ucf 1 I-NP
. . punc 0 O

Both DT ucf 1 B-NP
Westwood NNP ucf 1 B-NP
Brick NNP ucf 1 I-NP
and CC lc 0 O
Westwood NNP ucf 1 B-NP
Group NNP ucf 1 I-NP
are VBP lc 0 B-VP
based VBN lc 0 I-VP
in IN lc 0 B-PP
Boston NNP ucf 1 B-NP
. . punc 0 O

Freight NN ucf 1 B-NP
rates NNS lc 0 I-NP
, , punc 0 O
declining VBG lc 0 B-VP
for IN lc 0 B-PP
most RBS lc 0 B-NP
of IN lc 0 B-PP
the DT lc 0 B-NP
decade NN lc 0 I-NP
because IN lc 0 B-PP
of IN lc 0 I-PP
competition NN lc 0 B-NP
spurred VBN lc 0 B-VP
by IN lc 0 B-PP
deregulation NN lc 0 B-NP
, , punc 0 O
are VBP lc 0 B-VP
bottoming VBG lc 0 I-VP
out IN lc 0 B-PRT
, , punc 0 O
turning VBG lc 0 B-VP
upward RB lc 0 B-ADVP
and CC lc 0 O
threatening VBG lc 0 B-VP
to TO lc 0 I-VP
fuel VB lc 0 I-VP
inflation NN lc 0 B-NP
. . punc 0 O

Trucking NNP ucf 1 B-NP
, , punc 0 I-NP
shipping VBG lc 0 I-NP
and CC lc 0 I-NP
air-freight NN lc 0 I-NP
companies NNS lc 0 I-NP
have VBP lc 0 B-VP
announced VBN lc 0 I-VP
rate NN lc 0 B-NP
increases NNS lc 0 I-NP
, , punc 0 O
scheduled VBN lc 0 B-VP
for IN lc 0 B-PP
this DT lc 0 B-NP
fall NN lc 0 I-NP
or CC lc 0 O
early JJ lc 0 B-NP
next JJ lc 0 I-NP
year NN lc 0 I-NP
, , punc 0 O
reflecting VBG lc 0 B-VP
higher JJR lc 0 B-NP
costs NNS lc 0 I-NP
and CC lc 0 O
tightened VBD lc 0 B-NP
demand NN lc 0 I-NP
for IN lc 0 B-PP
freight NN lc 0 B-NP
transport NN lc 0 I-NP
. . punc 0 O

Major JJ ucf 1 B-NP
shippers NNS lc 0 I-NP
say VBP lc 0 B-VP
they PRP lc 0 B-NP
expect VBP lc 0 B-VP
freight NN lc 0 B-NP
rates NNS lc 0 I-NP
to TO lc 0 B-VP
rise VB lc 0 I-VP
at IN lc 0 B-ADVP
least JJS lc 0 I-ADVP
as RB lc 0 B-ADVP
fast RB lc 0 I-ADVP
as IN lc 0 B-PP
inflation NN lc 0 B-NP
and CC lc 0 B-ADVP
maybe RB lc 0 I-ADVP
faster RBR lc 0 B-ADVP
in IN lc 0 B-PP
the DT lc 0 B-NP
next JJ lc 0 I-NP
few JJ lc 0 I-NP
years NNS lc 0 I-NP
. . punc 0 O

That DT ucf 1 B-NP
's VBZ lc 0 B-VP
a DT lc 0 B-NP
big JJ lc 0 I-NP
change NN lc 0 I-NP
from IN lc 0 B-PP
recent JJ lc 0 B-NP
years NNS lc 0 I-NP
when WRB lc 0 B-ADVP
freight NN lc 0 B-NP
haulage NN lc 0 I-NP
was VBD lc 0 B-VP
a DT lc 0 B-NP
bright JJ lc 0 I-NP
spot NN lc 0 I-NP
for IN lc 0 B-PP
U.S. NNP unknown 1 B-NP
productivity NN lc 0 I-NP
, , punc 0 O
helping VBG lc 0 B-VP
to TO lc 0 I-VP
restrain VB lc 0 I-VP
inflation NN lc 0 B-NP
and CC lc 0 O
make VB lc 0 B-VP
U.S. NNP unknown 1 B-NP
industry NN lc 0 I-NP
more RBR lc 0 B-ADJP
competitive JJ lc 0 I-ADJP
abroad RB lc 0 B-ADVP
. . punc 0 O

`` `` unknown 0 O
Demand NN ucf 1 B-NP
has VBZ lc 0 B-VP
caught VBN lc 0 I-VP
up IN lc 0 B-PRT
with IN lc 0 B-PP
the DT lc 0 B-NP
supply NN lc 0 I-NP
of IN lc 0 B-PP
certain JJ lc 0 B-NP
types NNS lc 0 I-NP
of IN lc 0 B-PP
freight NN lc 0 B-NP
transportation NN lc 0 I-NP
, , punc 0 O
and CC lc 0 O
rates NNS lc 0 B-NP
are VBP lc 0 B-VP
starting VBG lc 0 I-VP
to TO lc 0 I-VP
move VB lc 0 I-VP
up IN lc 0 B-ADVP
'' '' unknown 0 O
at IN lc 0 B-PP
a DT lc 0 B-NP
rate NN lc 0 I-NP
`` `` unknown 0 O
close RB lc 0 B-ADJP
to TO lc 0 B-PP
or CC lc 0 O
slightly RB lc 0 B-ADJP
more JJR lc 0 I-ADJP
than IN lc 0 B-PP
the DT lc 0 B-NP
inflation NN lc 0 I-NP
rate NN lc 0 I-NP
, , punc 0 O
'' '' unknown 0 O
said VBD lc 0 B-VP
Clifford NNP ucf 1 B-NP
Sayre NNP ucf 1 I-NP
, , punc 0 O
director NN lc 0 B-NP
of IN lc 0 B-PP
logistics NNS lc 0 B-NP
at IN lc 0 B-PP
Du NNP ucf 1 B-NP
Pont NNP ucf 1 I-NP
Co NNP ucf 1 I-NP
. . punc 0 O

Shippers NNS ucf 1 B-NP
surveyed VBN lc 0 B-VP
recently RB lc 0 B-ADVP
by IN lc 0 B-PP
Ohio NNP ucf 1 B-NP
State NNP ucf 1 I-NP
University NNP ucf 1 I-NP
said VBD lc 0 B-VP
they PRP lc 0 B-NP
expect VBP lc 0 B-VP
their PRP$ lc 0 B-NP
freight-transport JJ lc 0 I-NP
, , punc 0 I-NP
storage NN lc 0 I-NP
and CC lc 0 I-NP
distribution NN lc 0 I-NP
costs NNS lc 0 I-NP
to TO lc 0 B-VP
rise VB lc 0 I-VP
about IN lc 0 B-NP
4 CD num 0 I-NP
% NN num 0 I-NP
this DT lc 0 B-NP
year NN lc 0 I-NP
. . punc 0 O

Only RB ucf 1 B-NP
10 CD num 0 I-NP
% NN num 0 I-NP
of IN lc 0 B-PP
the DT lc 0 B-NP
250 CD num 0 I-NP
shippers NNS lc 0 I-NP
polled VBN lc 0 B-VP
expected VBN lc 0 B-VP
their PRP$ lc 0 B-NP
freight-transport JJ lc 0 I-NP
costs NNS lc 0 I-NP
to TO lc 0 B-VP
decrease VB lc 0 I-VP
, , punc 0 O
compared VBN lc 0 B-PP
with IN lc 0 B-PP
30 CD num 0 B-NP
% NN num 0 I-NP
who WP lc 0 B-NP
had VBD lc 0 B-VP
looked VBN lc 0 I-VP
to TO lc 0 B-PP
freight VB lc 0 B-NP
transport NN lc 0 I-NP
to TO lc 0 B-VP
reduce VB lc 0 I-VP
costs NNS lc 0 B-NP
in IN lc 0 B-PP
past JJ lc 0 B-NP
years NNS lc 0 I-NP
. . punc 0 O

`` `` unknown 0 O
This DT ucf 1 B-NP
is VBZ lc 0 B-VP
the DT lc 0 B-NP
first JJ lc 0 I-NP
year NN lc 0 I-NP
since IN lc 0 B-PP
transportation NN lc 0 B-NP
deregulation NN lc 0 I-NP
in IN lc 0 B-PP
1980 CD num 0 B-NP
that IN lc 0 B-ADVP
we PRP lc 0 B-NP
have VBP lc 0 B-VP
had VBN lc 0 I-VP
such JJ lc 0 B-NP
a DT lc 0 I-NP
dramatic JJ lc 0 I-NP
and CC lc 0 I-NP
broad-based JJ lc 0 I-NP
upturn NN lc 0 I-NP
in IN lc 0 B-PP
perceived VBN lc 0 B-NP
transportation NN lc 0 I-NP
rates NNS lc 0 I-NP
, , punc 0 O
'' '' unknown 0 O
said VBD lc 0 B-VP
Bernard NNP ucf 1 B-NP
LaLonde NNP ucf 1 I-NP
, , punc 0 O
a DT lc 0 B-NP
transportation NN lc 0 I-NP
logistics NNS lc 0 I-NP
professor NN lc 0 I-NP
at IN lc 0 B-PP
Ohio NNP ucf 1 B-NP
State NNP ucf 1 I-NP
in IN lc 0 B-PP
Columbus NNP ucf 1 B-NP
. . punc 0 O

The DT ucf 1 B-NP
deregulation NN lc 0 I-NP
of IN lc 0 B-PP
railroads NNS lc 0 B-NP
and CC lc 0 I-NP
trucking NN lc 0 I-NP
companies NNS lc 0 I-NP
that WDT lc 0 B-NP
began VBD lc 0 B-VP
in IN lc 0 B-PP
1980 CD num 0 B-NP
enabled VBD lc 0 B-VP
shippers NNS lc 0 B-NP
to TO lc 0 B-VP
bargain VB lc 0 I-VP
for IN lc 0 B-PP
transportation NN lc 0 B-NP
. . punc 0 O

Carriers NNP ucf 1 B-NP
could MD lc 0 B-VP
use VB lc 0 I-VP
their PRP$ lc 0 B-NP
equipment NN lc 0 I-NP
more RBR lc 0 B-ADVP
efficiently RB lc 0 I-ADVP
, , punc 0 O
leading VBG lc 0 B-VP
to TO lc 0 B-PP
overcapacity NN lc 0 B-NP
they PRP lc 0 B-NP
were VBD lc 0 B-VP
eager JJ lc 0 B-ADJP
to TO lc 0 B-VP
fill VB lc 0 I-VP
. . punc 0 O

Shippers NNS ucf 1 B-NP
cut VBP lc 0 B-VP
about RB lc 0 B-NP
$ $ num 0 I-NP
35 CD num 0 I-NP
billion CD lc 0 I-NP
from IN lc 0 B-PP
their PRP$ lc 0 B-NP
annual JJ lc 0 I-NP
, , punc 0 I-NP
inter-city JJ lc 0 I-NP
truck NN lc 0 I-NP
and CC lc 0 I-NP
rail NN lc 0 I-NP
costs NNS lc 0 I-NP
, , punc 0 O
to TO lc 0 B-PP
about RB lc 0 B-NP
$ $ num 0 I-NP
150 CD num 0 I-NP
billion CD lc 0 I-NP
, , punc 0 O
or CC lc 0 O
about IN lc 0 B-NP
6.4 CD num 0 I-NP
% NN num 0 I-NP
of IN lc 0 B-PP
gross JJ lc 0 B-NP
national JJ lc 0 I-NP
product NN lc 0 I-NP
, , punc 0 O
down RB lc 0 B-ADVP
from IN lc 0 B-PP
8 CD num 0 B-NP
% NN num 0 I-NP
of IN lc 0 B-PP
GNP NNP uc 1 B-NP
in IN lc 0 B-PP
1981 CD num 0 B-NP
. . punc 0 O

But CC ucf 1 O
with IN lc 0 B-PP
much NN lc 0 B-NP
of IN lc 0 B-PP
the DT lc 0 B-NP
inefficiency NN lc 0 I-NP
squeezed VBN lc 0 B-VP
out IN lc 0 B-PP
of IN lc 0 B-PP
the DT lc 0 B-NP
freight-transport JJ lc 0 I-NP
system NN lc 0 I-NP
, , punc 0 O
rising VBG lc 0 B-NP
costs NNS lc 0 I-NP
are VBP lc 0 B-VP
likely JJ lc 0 B-ADJP
to TO lc 0 B-VP
be VB lc 0 I-VP
reflected VBN lc 0 I-VP
directly RB lc 0 B-ADVP
in IN lc 0 B-PP
higher JJR lc 0 B-NP
freight NN lc 0 I-NP
rates NNS lc 0 I-NP
. . punc 0 O

`` `` unknown 0 O
Shippers NNS ucf 1 B-NP
are VBP lc 0 B-VP
saying VBG lc 0 I-VP
` `` sign 0 O
the DT lc 0 B-NP
party NN lc 0 I-NP
's POS lc 0 B-VP
over IN lc 0 B-ADJP
, , punc 0 O
' '' pun 0 O
'' '' unknown 0 O
said VBD lc 0 B-VP
Mr. NNP unknown 1 B-NP
LaLonde NNP ucf 1 I-NP
. . punc 0 O

`` `` unknown 0 O
Shippers NNS ucf 1 B-NP
wo MD lc 0 B-VP
n't RB lc 0 I-VP
be VB lc 0 I-VP
able JJ lc 0 B-ADJP
to TO lc 0 B-VP
look VB lc 0 I-VP
for IN lc 0 B-PP
transportation-cost JJ lc 0 B-NP
savings NNS lc 0 I-NP
as IN lc 0 B-SBAR
they PRP lc 0 B-NP
have VBP lc 0 B-VP
for IN lc 0 B-PP
the DT lc 0 B-NP
last JJ lc 0 I-NP
eight CD lc 0 I-NP
or CC lc 0 I-NP
nine CD lc 0 I-NP
years NNS lc 0 I-NP
. . punc 0 O

Transport NN ucf 1 B-NP
rates NNS lc 0 I-NP
wo MD lc 0 B-VP
n't RB lc 0 I-VP
be VB lc 0 I-VP
an DT lc 0 B-NP
opportunity NN lc 0 I-NP
for IN lc 0 B-PP
offsetting VBG lc 0 B-VP
cost NN lc 0 B-NP
increases NNS lc 0 I-NP
in IN lc 0 B-PP
other JJ lc 0 B-NP
segments NNS lc 0 I-NP
of IN lc 0 B-PP
the DT lc 0 B-NP
economy NN lc 0 I-NP
. . punc 0 O
'' '' unknown 0 O

Robert NNP ucf 1 B-NP
Delaney NNP ucf 1 I-NP
, , punc 0 O
a DT lc 0 B-NP
consultant NN lc 0 I-NP
at IN lc 0 B-PP
Arthur NNP ucf 1 B-NP
D. NNP unknown 1 I-NP
Little NNP ucf 1 I-NP
Inc. NNP unknown 1 I-NP
, , punc 0 O
Cambridge NNP ucf 1 B-NP
, , punc 0 O
Mass. NNP unknown 1 B-NP
, , punc 0 O
said VBD lc 0 B-VP
`` `` unknown 0 O
We PRP ucf 1 B-NP
've VBP lc 0 B-VP
gotten VBN lc 0 I-VP
all PDT lc 0 B-NP
the DT lc 0 I-NP
benefits NNS lc 0 I-NP
of IN lc 0 B-PP
deregulation NN lc 0 B-NP
in IN lc 0 B-PP
freight-cost JJ lc 0 B-NP
reductions NNS lc 0 I-NP
. . punc 0 O

Now RB ucf 1 B-ADVP
we PRP lc 0 B-NP
are VBP lc 0 B-VP
starting VBG lc 0 I-VP
to TO lc 0 I-VP
see VB lc 0 I-VP
real JJ lc 0 B-NP
freight-rate JJ lc 0 I-NP
increases NNS lc 0 I-NP
as IN lc 0 B-SBAR
carriers NNS lc 0 B-NP
replace VBP lc 0 B-VP
equipment NN lc 0 B-NP
, , punc 0 O
pay VB lc 0 B-VP
higher JJR lc 0 B-NP
fuel NN lc 0 I-NP
costs NNS lc 0 I-NP
and CC lc 0 O
pay VB lc 0 B-VP
more JJR lc 0 B-NP
for IN lc 0 B-PP
labor NN lc 0 B-NP
. . punc 0 O

You PRP ucf 1 B-NP
'll MD lc 0 B-VP
see VB lc 0 I-VP
carriers NNS lc 0 B-NP
try VB lc 0 B-VP
to TO lc 0 I-VP
recoup VB lc 0 I-VP
some DT lc 0 B-NP
of IN lc 0 B-PP
the DT lc 0 B-NP
price NN lc 0 I-NP
cutting VBG lc 0 I-NP
that WDT lc 0 B-NP
occurred VBD lc 0 B-VP
previously RB lc 0 B-ADVP
. . punc 0 O
'' '' unknown 0 O

Not RB ucf 1 B-NP
everyone NN lc 0 I-NP
believes VBZ lc 0 B-VP
that IN lc 0 B-SBAR
the DT lc 0 B-NP
good JJ lc 0 I-NP
times NNS lc 0 I-NP
are VBP lc 0 B-VP
over IN lc 0 B-ADJP
for IN lc 0 B-PP
shippers NNS lc 0 B-NP
. . punc 0 O

`` `` unknown 0 O
There EX ucf 1 B-NP
's VBZ lc 0 B-VP
still RB lc 0 B-ADVP
a DT lc 0 B-NP
lot NN lc 0 I-NP
of IN lc 0 B-PP
pressure NN lc 0 B-NP
on IN lc 0 B-PP
rates NNS lc 0 B-NP
in IN lc 0 B-PP
both DT lc 0 B-NP
rail NN lc 0 I-NP
and CC lc 0 I-NP
truck NN lc 0 I-NP
, , punc 0 O
'' '' unknown 0 O
said VBD lc 0 B-VP
Gerard NNP ucf 1 B-NP
McCullough NNP ucf 1 I-NP
, , punc 0 O
lecturer NN lc 0 B-NP
in IN lc 0 B-PP
transportation NN lc 0 B-NP
at IN lc 0 B-PP
Massachusetts NNP ucf 1 B-NP
Institute NNP ucf 1 I-NP
of IN lc 0 B-PP
Technology NNP ucf 1 B-NP
. . punc 0 O

Less-than-truckload JJ ucf 1 B-NP
companies NNS lc 0 I-NP
, , punc 0 O
which WDT lc 0 B-NP
carry VBP lc 0 B-VP
the DT lc 0 B-NP
freight NN lc 0 I-NP
of IN lc 0 B-PP
several JJ lc 0 B-NP
shippers NNS lc 0 I-NP
in IN lc 0 B-PP
each DT lc 0 B-NP
truck NN lc 0 I-NP
trailer NN lc 0 I-NP
, , punc 0 O
discounted VBD lc 0 B-VP
away RB lc 0 B-ADVP
a DT lc 0 B-NP
4.7 CD num 0 I-NP
% NN num 0 I-NP
rate NN lc 0 I-NP
increase NN lc 0 I-NP
implemented VBD lc 0 B-VP
last JJ lc 0 B-NP
April NNP ucf 1 I-NP
. . punc 0 O

The DT ucf 1 B-NP
carriers NNS lc 0 I-NP
were VBD lc 0 B-VP
competing VBG lc 0 I-VP
fiercely RB lc 0 B-ADVP
for IN lc 0 B-PP
market NN lc 0 B-NP
share NN lc 0 I-NP
. . punc 0 O

Railroad-rate JJ ucf 1 B-NP
increases NNS lc 0 I-NP
are VBP lc 0 B-VP
likely JJ lc 0 B-ADJP
to TO lc 0 B-VP
be VB lc 0 I-VP
restrained VBN lc 0 I-VP
by IN lc 0 B-PP
weakening VBG lc 0 B-NP
rail-traffic JJ lc 0 I-NP
levels NNS lc 0 I-NP
and CC lc 0 O
keen JJ lc 0 B-NP
competition NN lc 0 I-NP
for IN lc 0 B-PP
freight NN lc 0 B-NP
from IN lc 0 B-PP
trucks NNS lc 0 B-NP
. . punc 0 O

An DT ucf 1 B-NP
official NN lc 0 I-NP
at IN lc 0 B-PP
Consolidated NNP ucf 1 B-NP
Freightways NNP ucf 1 I-NP
Inc. NNP unknown 1 I-NP
, , punc 0 O
a DT lc 0 B-NP
Menlo NNP ucf 1 I-NP
Park NNP ucf 1 I-NP
, , punc 0 I-NP
Calif. NNP unknown 1 I-NP
, , punc 0 I-NP
less-than-truckload JJ lc 0 I-NP
carrier NN lc 0 I-NP
, , punc 0 O
said VBD lc 0 B-VP
rate NN lc 0 B-NP
discounting NN lc 0 I-NP
in IN lc 0 B-PP
that DT lc 0 B-NP
industry NN lc 0 I-NP
has VBZ lc 0 B-VP
begun VBN lc 0 I-VP
to TO lc 0 I-VP
`` `` unknown 0 O
stabilize VB lc 0 B-VP
. . punc 0 O
'' '' unknown 0 O

Consolidated NNP ucf 1 B-NP
Freightways NNP ucf 1 I-NP
plans VBZ lc 0 B-VP
to TO lc 0 I-VP
raise VB lc 0 I-VP
its PRP$ lc 0 B-NP
rates NNS lc 0 I-NP
5.3 CD num 0 B-NP
% NN num 0 I-NP
late JJ lc 0 B-NP
this DT lc 0 I-NP
year NN lc 0 I-NP
or CC lc 0 O
early JJ lc 0 B-NP
next JJ lc 0 I-NP
year NN lc 0 I-NP
, , punc 0 O
and CC lc 0 O
at IN lc 0 B-NP
least JJS lc 0 I-NP
two CD lc 0 I-NP
competitors NNS lc 0 I-NP
have VBP lc 0 B-VP
announced VBN lc 0 I-VP
similar JJ lc 0 B-NP
increases NNS lc 0 I-NP
. . punc 0 O

